"Group","Year","estimate","conf.low","conf.high","n_stocks","fraction","Abundance_Index","Upper_Bound","Lower_Bound"
"elasmobranch",1966,0.246155297944643,0.117647937991171,0.379913582533008,54,0.0709592641261498,1.50221825413824,1.71721043892347,1.32106138341559
"elasmobranch",1967,0.206357498495741,0.0826738699621335,0.338337765650314,58,0.076215505913272,1.44360730256101,1.64727979686898,1.27565710690895
"elasmobranch",1968,0.181150266138752,0.0596936770897591,0.305867346797771,59,0.0775295663600526,1.40767276569062,1.59465099543128,1.24667652557737
"elasmobranch",1969,0.154251636355591,0.0424056860593515,0.277513321711084,59,0.0775295663600526,1.37031301275948,1.55007121581926,1.22530922402025
"elasmobranch",1970,0.130548483326584,0.0152043492894857,0.241336252966007,67,0.088042049934297,1.33821419812902,1.49499641197112,1.19242840369042
"elasmobranch",1971,0.109967708569921,-0.00356691930771857,0.23540020746562,71,0.0932982917214192,1.31095419137005,1.48614833252919,1.17025378383241
"elasmobranch",1972,0.080047806795695,-0.0243724321948509,0.197321582818751,95,0.124835742444152,1.2723115455179,1.43062174525815,1.14615758969294
"elasmobranch",1973,0.0794313849704074,-0.0309443492454889,0.190444265150513,97,0.127463863337714,1.27152750658685,1.42081666004212,1.13864983428113
"elasmobranch",1974,0.0669836310533063,-0.0426550092658312,0.172725303465354,102,0.134034165571616,1.25579794703224,1.39586299348305,1.12539326626979
"elasmobranch",1975,0.0558034117572137,-0.0564695755896082,0.170229470215376,99,0.130091984231275,1.24183604459142,1.39238349614028,1.10995333984479
"elasmobranch",1976,0.03072232072855,-0.0799201938711228,0.143382631933513,98,0.128777923784494,1.21107679195924,1.35549972324946,1.0842270751314
"elasmobranch",1977,-0.00642150713688122,-0.116469085839678,0.106286743858021,106,0.139290407358738,1.16691795509732,1.30613748575306,1.04531520134213
"elasmobranch",1978,-0.0399730195923535,-0.150615719106764,0.0733107554610551,120,0.157687253613666,1.12841561052491,1.26376872633943,1.01022374371259
"elasmobranch",1979,-0.0560844791505135,-0.165162660030493,0.0496600701827593,129,0.169513797634691,1.11038086123673,1.23423040752335,0.995634450658508
"elasmobranch",1980,-0.073312694973726,-0.18304614895614,0.0286282815444638,135,0.177398160315375,1.09141482470773,1.20854340313542,0.977987299623485
"elasmobranch",1981,-0.112597334579187,-0.216921820230753,-0.00919298418357833,153,0.201051248357424,1.04937024678862,1.16368834623005,0.945412190299415
"elasmobranch",1982,-0.165202038210342,-0.261307665853479,-0.0635281929054244,153,0.201051248357424,0.995595245157973,1.10214619023643,0.90436692360317
"elasmobranch",1983,-0.205328895801498,-0.304760068211699,-0.113396131130331,163,0.21419185282523,0.956436058347376,1.04853234815443,0.86591154786758
"elasmobranch",1984,-0.232538726871126,-0.32891459823402,-0.13790382187546,158,0.207621550591327,0.930762465816133,1.02314757328781,0.845246444053042
"elasmobranch",1985,-0.233040737248715,-0.332504077980734,-0.129230004649866,174,0.228646517739816,0.93029533066238,1.03206076816292,0.842217887783578
"elasmobranch",1986,-0.280559483008896,-0.374807785399561,-0.175370086230708,186,0.244415243101183,0.887122740480012,0.985523277797818,0.807332051282634
"elasmobranch",1987,-0.362156880586065,-0.456984319094925,-0.266473485799101,219,0.287779237844941,0.817610410404436,0.899707172989776,0.743641090905539
"elasmobranch",1988,-0.376598857336759,-0.464953266120378,-0.285055257775449,227,0.298291721419185,0.805887355664679,0.883143388286665,0.737738603984943
"elasmobranch",1989,-0.398167740930891,-0.490914227730724,-0.306492160402888,218,0.28646517739816,0.788691380740524,0.864413007417018,0.718832670343642
"elasmobranch",1990,-0.426528227988745,-0.513796899442523,-0.338104820544238,253,0.33245729303548,0.766637910764971,0.837514027064206,0.70257062741088
"elasmobranch",1991,-0.410426179949772,-0.497255023091346,-0.32346866353347,282,0.370565045992116,0.779082272209696,0.849862158023857,0.714289119568339
"elasmobranch",1992,-0.40880545094533,-0.497641000187527,-0.322543471541102,324,0.425755584756899,0.780345977230182,0.850648807531877,0.714013473528086
"elasmobranch",1993,-0.450683332144916,-0.532450075382501,-0.371038198824335,351,0.461235216819974,0.748341556950778,0.810381102565762,0.689586924000903
"elasmobranch",1994,-0.503363353907327,-0.586308774649785,-0.425042377787391,399,0.52431011826544,0.70993930390919,0.767777866551086,0.653429115512229
"elasmobranch",1995,-0.51110410272348,-0.585327738497144,-0.43723635229582,449,0.590013140604468,0.704465056803161,0.758472453109254,0.654070467641109
"elasmobranch",1996,-0.505244290708138,-0.584294643543733,-0.429959402769814,469,0.616294349540079,0.708605208014483,0.76401194974124,0.654746533700492
"elasmobranch",1997,-0.471079503379959,-0.542427156405802,-0.391236529451138,480,0.630749014454665,0.733232857987889,0.794176956373752,0.682741067009987
"elasmobranch",1998,-0.447138800628808,-0.520404259364783,-0.369925334097234,484,0.636005256241787,0.750998783714158,0.81128344911201,0.697943792818372
"elasmobranch",1999,-0.394490704722851,-0.475192776536203,-0.322441868060677,480,0.630749014454665,0.791596765834026,0.850735240802228,0.73022306524925
"elasmobranch",2000,-0.420202782751806,-0.491798954784174,-0.347643692403651,559,0.734559789750329,0.771502606348626,0.829563069948216,0.718196980880583
"elasmobranch",2001,-0.454050287694678,-0.530803379716651,-0.381972184760267,578,0.759526938239159,0.74582616118165,0.801568672277147,0.690723399257516
"elasmobranch",2002,-0.447111963185342,-0.516542602613168,-0.37734595952889,607,0.797634691195795,0.751018938872014,0.805285500306374,0.700644222889343
"elasmobranch",2003,-0.427341135068557,-0.495018145122064,-0.356655488096908,596,0.783180026281209,0.766014958615069,0.822120801515486,0.715888685513542
"elasmobranch",2004,-0.452722859316649,-0.523673912604114,-0.380222910709928,575,0.755584756898817,0.746816849381422,0.802972062654452,0.695665485302798
"elasmobranch",2005,-0.429673299672824,-0.506543185760613,-0.358758375235658,550,0.722733245729304,0.764230567198274,0.820393790746271,0.707685401710883
"elasmobranch",2006,-0.377070902469231,-0.450500661911521,-0.301834154247888,536,0.704336399474376,0.805507030233563,0.868448840697031,0.748478269163891
"elasmobranch",2007,-0.350548615088157,-0.423056209736332,-0.279161741864221,479,0.629434954007884,0.827156750146742,0.888363575415763,0.7693043178125
"elasmobranch",2008,-0.336986360145224,-0.415128131174404,-0.259945669585612,469,0.616294349540079,0.838451277378071,0.905599507174471,0.775427663993688
"elasmobranch",2009,-0.295427213392148,-0.368490302525953,-0.218870964340441,477,0.626806833114323,0.874030803614311,0.943571240418613,0.812448502218805
"elasmobranch",2010,-0.282182921979376,-0.353630485759333,-0.207746517921803,443,0.582128777923784,0.885683719249141,0.95412655025988,0.824611484122917
"elasmobranch",2011,-0.274148244577007,-0.351284789431605,-0.200326151322565,428,0.562417871222076,0.892828567050543,0.961232852120217,0.826548042654185
"elasmobranch",2012,-0.232348124768641,-0.308014845298442,-0.150682617668108,409,0.537450722733246,0.930939888007016,1.01015616345804,0.863097780379396
"elasmobranch",2013,-0.218135643960316,-0.291868306947693,-0.140303850778913,405,0.532194480946124,0.944265322736956,1.02069493391941,0.877146939202427
"elasmobranch",2014,-0.19148157653956,-0.269571467789097,-0.113955633655089,379,0.498028909329829,0.969772255995528,1.04794585574564,0.896924209382938
"elasmobranch",2015,-0.184822870810027,-0.264771295789355,-0.10232411726259,322,0.423127463863338,0.976251230927709,1.06020622023315,0.901239949719859
"elasmobranch",2016,-0.146472305485847,-0.229219286242307,-0.0600908173271768,280,0.367936925098555,1.0144182022199,1.10594119933353,0.933857210129279
"elasmobranch",2017,-0.12373337917243,-0.213242965634953,-0.0255047166608257,243,0.319316688567674,1.03774923905038,1.14486054770739,0.94889662972376
"elasmobranch",2018,-0.145248466181514,-0.247324833179664,-0.0389243447668411,195,0.256241787122208,1.0156604470858,1.12959957225531,0.917101359227597
"elasmobranch",2019,-0.159292232302858,-0.302466070192822,-0.0155437184805157,18,0.0236530880420499,1.00149644010232,1.15632148797827,0.867900227384241
"elasmobranch",2020,-0.164708290604892,-0.333236045111281,0.0079687766721137,2,0.0026281208935611,0.99608693930268,1.18383164014383,0.841601637537939
